Bioguide ID,Name,Chamber,Party,State,District,Term Start,Age,Birthdate,Education,Previous Professions,Total Receipts,Total Disbursements,Main Funding Sources,Policy Focus & Platforms,Projected/Historical Voting Alignment,Committee Assignments,Estimated Net Worth,Term End Date,Status
M001225,Kevin Mullin,House,Democrat,CA,District 15,2025-01-03,56.0,1970-06-15,"Master of Public Administration (M.P.A.), University of San Francisco","Political consultant, communications business owner, and legislative aide",Unknown,Unknown,Individual/PAC contributions,"Voting rights and strengthening democracy, Climate change and environmental resilience, Affordable housing and transportation infrastructure",DW-NOMINATE: -0.48 (Solidly Progressive) • ~94% Party Loyalty,House Committee on Energy and Commerce,N/A (No net worth disclosure provided in sources),2027-01-03,
K000400,Sydney Kamlager-Dove,House,Democrat,CA,District 37,2025-01-03,54.0,1972-07-20,Master of Arts in Arts Management from Carnegie Mellon University,Nonprofit executive and public affairs consultant,1150467.82,1026975.02,Individual/PAC contributions,"Criminal justice reform, Environmental justice, Reproductive rights and healthcare access",DW-NOMINATE: -0.52 (Solidly Progressive) • ~95% Party Loyalty,House Committee on Foreign Affairs; House Committee on the Judiciary,N/A (No net worth disclosure provided in sources),2027-01-03,
G000598,Robert Garcia,House,Democrat,CA,District 42,2025-01-03,48.0,1977-12-02,"Ed.D. in Educational Leadership from California State University, Long Beach",University instructor and public relations administrator,Unknown,Unknown,Individual/PAC contributions,"LGBTQ+ equality and civil rights, Affordable housing and homelessness, Healthcare access and pandemic preparedness",DW-NOMINATE: -0.37 (Moderate Democrat) • ~91% Party Loyalty,House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure,N/A (No net worth disclosure provided in sources),2027-01-03,
P000620,Brittany Pettersen,House,Democrat,CO,District 7,2025-01-03,44.0,1981-12-06,"Bachelor of Arts in Political Science and Sociology, Metropolitan State University of Denver",Non-profit program director and community organizer,Unknown,Unknown,Individual/PAC contributions,"Substance abuse prevention and mental health access, Gun violence prevention, Affordable housing and support for working families",DW-NOMINATE: -0.37 (Moderate Democrat) • ~91% Party Loyalty,House Committee on Financial Services,N/A (No net worth disclosure provided in sources),2027-01-03,
B001314,Aaron Bean,House,Republican,FL,District 4,2025-01-03,59.0,1967-01-25,"Bachelor of Science in Finance, Jacksonville University","Insurance Agent, Healthcare Relations Executive",2163375.8,1005546.53,Individual/PAC contributions,"Fiscal Responsibility and Reducing Government Spending, Education and Parental Rights, Border Security and Law Enforcement Support",DW-NOMINATE: +0.70 (Solidly Conservative) • ~99% Party Loyalty,House Committee on Ways and Means,N/A (No net worth disclosure provided in sources),2027-01-03,
M001216,Cory Mills,House,Republican,FL,District 7,2025-01-03,46.0,1980-07-30,"Master of Arts in International Relations and Conflict Resolution, American Military University",Defense contractor executive and U.S. Army veteran,Unknown,Unknown,Individual/PAC contributions,"National Security and Defense, Economic Growth and Energy Independence, Veterans Affairs and Support",DW-NOMINATE: +0.60 (Solidly Conservative) • ~98% Party Loyalty,House Committee on Armed Services; House Committee on Foreign Affairs,N/A (No net worth disclosure provided in sources),2027-01-03,
F000476,Maxwell Frost,House,Democrat,FL,District 10,2025-01-03,29.0,1997-01-17,"High school diploma, Osceola County School for the Arts (attended Valencia College)","Community organizer and activist (National Organizing Director for March for Our Lives, ACLU organizer)",Unknown,Unknown,Individual/PAC contributions,"Gun violence prevention, Medicare for All and healthcare access, Climate change and environmental justice",DW-NOMINATE: -0.44 (Solidly Progressive) • ~93% Party Loyalty,House Committee on Oversight and Accountability (Subcommittee); House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure,N/A (No net worth disclosure provided in sources),2027-01-03,
L000596,Anna Luna,House,Republican,FL,District 13,2025-01-03,37.0,1989-05-06,"Bachelor of Science in Biology, University of West Florida","U.S. Air Force Airfield Manager, Conservative Activist and Media Commentator",Unknown,Unknown,Individual/PAC contributions,"Border Security and Immigration, Veterans' Affairs, Government Accountability and Transparency",DW-NOMINATE: +0.56 (Solidly Conservative) • ~96% Party Loyalty,House Committee on Oversight and Accountability (Subcommittee); House Committee on Foreign Affairs; House Committee on Oversight and Government Reform,N/A (No net worth disclosure provided in sources),2027-01-03,
L000597,Laurel Lee,House,Republican,FL,District 15,2025-01-03,52.0,1974-03-26,"Juris Doctor (J.D.), University of Florida Levin College of Law","Federal Prosecutor, Circuit Court Judge, and Florida Secretary of State",Unknown,Unknown,Individual/PAC contributions,"Election Security and Integrity, Border Security and National Security, Fiscal Responsibility and Economic Growth",DW-NOMINATE: +0.42 (Solidly Conservative) • ~92% Party Loyalty,Committee on House Administration (Subcommittee); House Committee on Energy and Commerce; House Committee on House Administration; House Committee on the Judiciary,N/A (No net worth disclosure provided in sources),2027-01-03,
M001217,Jared Moskowitz,House,Democrat,FL,District 23,2025-01-03,45.0,1980-12-18,Juris Doctor (J.D.) from Nova Southeastern University Shepard Broad College of Law,"Attorney, Executive Vice President and General Counsel at Ashbritt",2998428.2,1465080.61,Individual/PAC contributions,"Gun Control and School Safety, Disaster Preparedness and Emergency Management, Support for Israel and Foreign Affairs",DW-NOMINATE: -0.23 (Moderate Democrat) • ~86% Party Loyalty,"House Committee on Foreign Affairs; House Committee on the Judiciary; House Select Subcommittee to Investigate the Remaining Questions Surrounding January 6, 2021",N/A (No net worth disclosure provided in sources),2027-01-03,
M001218,Rich McCormick,House,Republican,GA,District 7,2025-01-03,57.0,1968-10-07,Doctor of Medicine (M.D.) from Morehouse School of Medicine,Emergency Medicine Physician and U.S. Military Officer (Marine Corps Helicopter Pilot and Navy Commander),2709379.62,2679580.55,Individual/PAC contributions,"Healthcare Reform, National Security and Defense, Fiscal Responsibility and Economic Growth",DW-NOMINATE: +0.89 (Solidly Conservative) • ~99% Party Loyalty,"House Committee on Oversight and Accountability (Subcommittee); House Committee on Science, Space, and Technology (Subcommittee); House Committee on Armed Services; House Committee on Oversight and Government Reform; House Committee on Science, Space, and Technology",N/A (No net worth disclosure provided in sources),2027-01-03,
C001129,Mike Collins,House,Republican,GA,District 10,2025-01-03,59.0,1967-07-02,"Bachelor of Business Administration (B.B.A.) in Finance, Georgia State University",Founder and owner of Collins Trucking Company,6511960.0,Unknown,"Transportation/logistics PACs, business owners, individual donors","Supply chain relief, truck transit deregulation, border security, inflation reduction",DW-NOMINATE: +0.68 (Solidly Conservative) • ~99% Party Loyalty,"House Committee on Natural Resources (Subcommittee); House Committee on Science, Space, and Technology (Subcommittee); House Committee on Natural Resources; House Committee on Science, Space, and Technology; House Committee on Transportation and Infrastructure","$5,000,000 - $10,000,000 (Based on trucking logistics company valuation)",2027-01-03,
M001219,James (Jim) Moylan,House,Republican,GU,District 0,2025-01-03,64.0,1962-07-18,"Bachelor of Science in Criminal Justice, University of Guam","Insurance Executive, Law Enforcement Officer, and U.S. Army Officer",Unknown,Unknown,Individual/PAC contributions,"National Defense and Indo-Pacific Security, Economic Development and Tourism, Veterans Affairs and Healthcare Access",DW-NOMINATE: +0.33 (Moderate Republican) • ~89% Party Loyalty,House Committee on Armed Services; House Committee on Education and Workforce; House Committee on Education and the Workforce; House Committee on Foreign Affairs,N/A (No net worth disclosure provided in sources),2027-01-03,
T000487,Jill Tokuda,House,Democrat,HI,District 2,2025-01-03,50.0,1976-03-28,"Bachelor of Arts in International Relations, George Washington University",Non-profit executive and business consultant,Unknown,Unknown,Individual/PAC contributions,"Agriculture and food security, Rural healthcare access, Affordable housing and cost of living",DW-NOMINATE: -0.46 (Solidly Progressive) • ~93% Party Loyalty,House Committee on Agriculture; House Committee on Armed Services; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,N/A (No net worth disclosure provided in sources),2027-01-03,
N000193,Zachary (Zach) Nunn,House,Republican,IA,District 3,2025-01-03,47.0,1979-05-04,Master of Science in Cybersecurity from Utica College,"U.S. Air Force intelligence officer, National Security Council director, and cybersecurity entrepreneur",4869248.8,1353712.8,Individual/PAC contributions,"National Security and Defense, Agriculture and Rural Development, Economic Growth and Fiscal Responsibility",DW-NOMINATE: +0.29 (Moderate Republican) • ~88% Party Loyalty,House Committee on Agriculture; House Committee on Financial Services; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,N/A (No net worth disclosure provided in sources),2027-01-03,
J000309,Jonathan Jackson,House,Democrat,IL,District 1,2025-01-03,60.0,1966-01-07,Master of Business Administration (MBA) from Northwestern University,"Business owner, investment analyst, and college business professor",Unknown,Unknown,Individual/PAC contributions,"Economic development and job creation, Civil rights and social justice, Access to affordable healthcare and education",DW-NOMINATE: -0.35 (Moderate Democrat) • ~90% Party Loyalty,House Committee on Agriculture; House Committee on Foreign Affairs,N/A (No net worth disclosure provided in sources),2027-01-03,
R000617,Delia Ramirez,House,Democrat,IL,District 3,2025-01-03,43.0,1983-06-02,"Bachelor of Arts in Justice Studies, Northeastern Illinois University",Non-profit executive director and community organizer,990197.28,871494.95,Individual/PAC contributions,"Affordable housing, Immigration reform, Working families and education",DW-NOMINATE: -0.50 (Solidly Progressive) • ~94% Party Loyalty,House Committee on Homeland Security (Subcommittee); House Committee on Veterans' Affairs (Subcommittee); House Committee on Homeland Security; House Committee on Veterans' Affairs,N/A (No net worth disclosure provided in sources),2027-01-03,
B001315,Nicole (Nikki) Budzinski,House,Democrat,IL,District 13,2025-01-03,49.0,1977-03-11,"Bachelor of Arts in History and Political Science, University of Illinois Urbana-Champaign","Labor union representative and advocate, Chief of Staff to the Illinois Deputy Governor, Political and government advisor",Unknown,Unknown,Individual/PAC contributions,"Labor and workers' rights, Agriculture and rural economic development, Strengthening the middle class and manufacturing",DW-NOMINATE: -0.32 (Moderate Democrat) • ~89% Party Loyalty,House Committee on Veterans' Affairs (Subcommittee); House Committee on Agriculture; House Committee on Veterans' Affairs,N/A (No net worth disclosure provided in sources),2027-01-03,
